client_id,Variation
6195482,Control
9789879,Control
5765798,Control
6359735,Control
871652,Control
4969763,Control
9042674,Control
5665758,Control
5459064,Control
531286,Control
6421319,Control
176808,Control
7796867,Control
826202,Control
3246879,Control
4359742,Control
3061563,Control
613134,Control
4667991,Control
2468222,Control
4286767,Control
8971463,Control
8438270,Control
9119484,Control
8482390,Control
9838634,Control
1080489,Control
1117004,Control
9994194,Control
1830446,Control
7277090,Control
4083477,Control
332121,Control
943763,Control
4066643,Control
8101420,Control
7365416,Control
66169,Control
3004381,Control
2268231,Control
619573,Control
1986592,Control
4411554,Control
9848741,Control
367331,Control
4005943,Control
6384600,Control
2819141,Control
6964981,Control
3967029,Control
220901,Control
238154,Control
4099573,Control
9319596,Control
6713168,Control
1819473,Control
2767589,Control
8036117,Control
9128098,Control
3091387,Control
2061985,Control
8921011,Control
79127,Control
9330492,Control
5732198,Control
6199317,Control
1708383,Control
2747440,Control
6609552,Control
4281404,Control
8350152,Control
16202,Control
1415081,Control
7984218,Control
9654726,Control
510139,Control
370651,Control
6371663,Control
2482270,Control
7155824,Control
3971071,Control
655871,Control
4669853,Control
5314289,Control
8033640,Control
2926568,Control
256853,Control
3115710,Control
1455660,Control
5519006,Control
202856,Control
5019270,Control
6980695,Control
5791290,Control
2078407,Control
5435712,Control
5175035,Control
9636768,Control
3830374,Control
2368093,Control
1612012,Control
5082474,Control
1888782,Control
5205052,Control
4962987,Control
9552647,Control
6294034,Control
2488007,Control
267397,Control
660953,Control
1096581,Control
5925836,Control
1526569,Control
6213098,Control
6970791,Control
9106666,Control
8685414,Control
3071382,Control
4578721,Control
1717817,Control
6399184,Control
3927326,Control
1144495,Control
7357494,Control
3350279,Control
4284652,Control
7889820,Control
534878,Control
722818,Control
3617870,Control
1449791,Control
986308,Control
9172549,Control
368713,Control
5763507,Control
2619000,Control
2586741,Control
7423161,Control
8878848,Control
8716301,Control
1413426,Control
870732,Control
38930,Control
6029243,Control
3414716,Control
7896358,Control
2746652,Control
5789058,Control
4304356,Control
860470,Control
6452935,Control
371059,Control
1695328,Control
3834620,Control
6092269,Control
3917668,Control
8287001,Control
8376794,Control
9201597,Control
5142178,Control
9632599,Control
6208954,Control
5729668,Control
1305348,Control
1678234,Control
101818,Control
9327274,Control
6732209,Control
4835466,Control
6233433,Control
9009821,Control
994588,Control
2323288,Control
4974827,Control
2414527,Control
4921301,Control
5538449,Control
6273424,Control
9529648,Control
1438671,Control
789006,Control
8512525,Control
3003396,Control
1304604,Control
2163974,Control
9382169,Control
165428,Control
9507421,Control
3294033,Control
1281085,Control
3457070,Control
1447028,Control
2095719,Control
3417376,Control
268386,Control
2985225,Control
4873663,Control
804701,Control
6325742,Control
1021986,Control
6885720,Control
5139516,Control
6958779,Control
4767340,Control
4939160,Control
183713,Control
2268691,Control
6786310,Control
7160104,Control
3008036,Control
6627355,Control
8222418,Control
702591,Control
5096138,Control
3912962,Control
9416653,Control
6484516,Control
9016104,Control
7642295,Control
9046161,Control
2203738,Control
8916496,Control
6747770,Control
5650439,Control
2757019,Control
5503800,Control
928927,Control
17036,Control
4784980,Control
3944187,Control
1550916,Control
9621207,Control
4094154,Control
3682788,Control
4284267,Control
8294857,Control
2962496,Control
9489902,Control
5329087,Control
3120243,Control
7563473,Control
4795946,Control
6666050,Control
5267769,Control
8890113,Control
7483802,Control
6025724,Control
3176993,Control
6390205,Control
5731876,Control
352491,Control
3120254,Control
421287,Control
8022458,Control
7398490,Control
4659529,Control
5594240,Control
9316615,Control
3033091,Control
79229,Control
8970337,Control
1342582,Control
3260937,Control
7051893,Control
2817393,Control
4123651,Control
1771550,Control
6496059,Control
699117,Control
2797503,Control
7603857,Control
9796176,Control
7606728,Control
7038653,Control
8083850,Control
2011854,Control
9139141,Control
3660939,Control
7879942,Control
9088169,Control
1896533,Control
5263052,Control
5574111,Control
2925307,Control
2949523,Control
4085238,Control
8932242,Control
7368412,Control
2790345,Control
8797780,Control
725895,Control
9191937,Control
3743,Control
4647478,Control
6330539,Control
2052761,Control
6124908,Control
4742781,Control
8413954,Control
5401561,Control
5546276,Control
9313825,Control
8438441,Control
311471,Control
4734679,Control
4016595,Control
829637,Control
4559617,Control
9144198,Control
6140290,Control
9356541,Control
5115704,Control
670774,Control
8204676,Control
9594106,Control
1555759,Control
9216606,Control
9396886,Control
7657953,Control
8180878,Control
2584734,Control
8378262,Control
3832110,Control
5474787,Control
5828745,Control
6157587,Control
3088189,Control
5627816,Control
74169,Control
3143881,Control
5090620,Control
8536644,Control
7295110,Control
5348730,Control
4563042,Control
9436768,Control
1221736,Control
6206135,Control
7838259,Control
3343352,Control
354699,Control
857272,Control
6602327,Control
1768907,Control
1869478,Control
1200760,Control
3303323,Control
2920915,Control
3845120,Control
1328700,Control
5016037,Control
4043355,Control
2217126,Control
3222316,Control
8898175,Control
6640268,Control
5109271,Control
6759025,Control
367642,Control
9968024,Control
1454674,Control
4955646,Control
5073169,Control
1964381,Control
4633166,Control
7197684,Control
5122706,Control
3682990,Control
8387642,Control
4680935,Control
4679194,Control
5950365,Control
2735984,Control
5677735,Control
8219853,Control
487726,Control
6578081,Control
1240365,Control
1667324,Control
4183213,Control
2339126,Control
7066428,Control
3891789,Control
2346012,Control
3542101,Control
2876251,Control
4312267,Control
1230484,Control
8565287,Control
8544599,Control
652523,Control
9587814,Control
9247401,Control
9660731,Control
4927505,Control
3544620,Control
2978653,Control
9791537,Control
954023,Control
7670796,Control
7016459,Control
9297832,Control
4400466,Control
2243361,Control
5640300,Control
4986151,Control
3106914,Control
3209152,Control
8380519,Control
8893835,Control
3648568,Control
1979389,Control
2050426,Control
652877,Control
6209448,Control
5262815,Control
8921961,Control
716233,Control
1668721,Control
4842960,Control
9054250,Control
2124636,Control
6445823,Control
3931309,Control
3721103,Control
8451346,Control
6582144,Control
4825591,Control
8472231,Control
1754413,Control
5866797,Control
1951290,Control
5884125,Control
9128868,Control
7412950,Control
4761102,Control
4631757,Control
5044143,Control
6037376,Control
7999087,Control
1000536,Control
371892,Control
6925186,Control
6197214,Control
9016240,Control
3024744,Control
2957678,Control
7369357,Control
8036648,Control
5282553,Control
8561891,Control
6611713,Control
2781011,Control
4573220,Control
1305393,Control
8231470,Control
3365362,Control
3861475,Control
9290245,Control
1187270,Control
9438507,Control
309979,Control
2762360,Control
9754899,Control
3916407,Control
9008137,Control
221775,Control
5021955,Control
2224720,Control
6022010,Control
9141212,Control
7016024,Control
2541576,Control
2527174,Control
9307092,Control
7867273,Control
4165370,Control
6922509,Control
2616722,Control
4418568,Control
2706190,Control
6977934,Control
669361,Control
9349677,Control
8674375,Control
7185585,Control
4499602,Control
2454994,Control
9268677,Control
4758202,Control
6878594,Control
5694801,Control
3028826,Control
2318634,Control
8698453,Control
4931957,Control
387835,Control
971149,Control
5293887,Control
1250258,Control
328050,Control
487255,Control
2835561,Control
3291484,Control
5910645,Control
3939374,Control
5778964,Control
3081216,Control
6400977,Control
2946292,Control
875915,Control
3536676,Control
8240028,Control
6537374,Control
7651685,Control
8170143,Control
4055654,Control
8204634,Control
8982660,Control
7090055,Control
8188503,Control
568717,Control
5635878,Control
208237,Control
7057699,Control
2971636,Control
989483,Control
623339,Control
2336764,Control
779389,Control
8471730,Control
2681090,Control
2791463,Control
8643954,Control
5871387,Control
6208259,Control
1613840,Control
751354,Control
9856081,Control
4802108,Control
2441408,Control
5579616,Control
8056064,Control
9042475,Control
627897,Control
5131664,Control
1927754,Control
6316179,Control
8617715,Control
8810033,Control
546337,Control
5920002,Control
4370933,Control
7128070,Control
1213963,Control
7542559,Control
8849407,Control
2367184,Control
453657,Control
1828457,Control
7175764,Control
3056475,Control
9402013,Control
5254323,Control
3469559,Control
8382404,Control
1539303,Control
5265495,Control
522508,Control
7310017,Control
7517429,Control
1595814,Control
4606073,Control
9031268,Control
8684871,Control
9590196,Control
6068217,Control
10344,Control
2716041,Control
7277362,Control
9020075,Control
5455344,Control
6763636,Control
8478735,Control
3728210,Control
5156742,Control
4792556,Control
4538983,Control
2184455,Control
1840230,Control
5000579,Control
861269,Control
8867782,Control
5726845,Control
6440180,Control
6616843,Control
3866514,Control
2363701,Control
7507111,Control
5134688,Control
9051453,Control
4270083,Control
9282291,Control
1440446,Control
1787889,Control
403921,Control
5705673,Control
7533784,Control
531705,Control
1708880,Control
7700346,Control
3143682,Control
3764816,Control
1220970,Control
5215554,Control
6110745,Control
7592187,Control
3815343,Control
3974337,Control
6838654,Control
2665162,Control
3478279,Control
8081823,Control
9981755,Control
1760751,Control
6299914,Control
7845652,Control
2507080,Control
2656602,Control
3060305,Control
3369335,Control
266635,Control
9653804,Control
1186859,Control
5419280,Control
1165994,Control
5664157,Control
4787433,Control
5172671,Control
3598548,Control
1180831,Control
1435416,Control
5758755,Control
5607313,Control
2216651,Control
1671845,Control
4863721,Control
3423318,Control
347328,Control
7895911,Control
491779,Control
2293275,Control
3182757,Control
587753,Control
3140144,Control
2957681,Control
9189428,Control
52456,Control
1142314,Control
26286,Control
6230140,Control
2254891,Control
8955406,Control
4500339,Control
4876285,Control
5602866,Control
9689015,Control
4782288,Control
6802160,Control
8678481,Control
7017459,Control
4251627,Control
480792,Control
166289,Control
552649,Control
1724265,Control
8406200,Control
7769078,Control
1314483,Control
9493338,Control
3290487,Control
4385896,Control
491303,Control
5831696,Control
9070866,Control
9481649,Control
3773126,Control
1472332,Control
8549267,Control
8908476,Control
9608778,Control
3019683,Control
3298583,Control
6922143,Control
5962049,Control
8276422,Control
8932996,Control
5088010,Control
1053029,Control
5983829,Control
9928778,Control
5014123,Control
6027530,Control
8713649,Control
6408345,Control
8281933,Control
2477818,Control
5606829,Control
1272556,Control
3933968,Control
7018576,Control
4629178,Control
5328813,Control
9853259,Control
7913208,Control
9557638,Control
115973,Control
5791603,Control
9476493,Control
1337947,Control
3285791,Control
5803184,Control
5698498,Control
6586396,Control
685706,Control
4529075,Control
3404053,Control
4968964,Control
2903228,Control
3570598,Control
8400251,Control
7109824,Control
2395301,Control
4799191,Control
5796398,Control
472078,Control
1878243,Control
9448257,Control
8459564,Control
4462569,Control
8822210,Control
8500004,Control
1105404,Control
4935777,Control
8821351,Control
3599122,Control
3608063,Control
1101454,Control
3006177,Control
6254691,Control
7225653,Control
667217,Control
1548256,Control
8256491,Control
8642673,Control
1884372,Control
7423489,Control
2836964,Control
2912218,Control
9244146,Control
2305252,Control
8317382,Control
296161,Control
5211253,Control
2494470,Control
2995237,Control
201225,Control
2902489,Control
8707256,Control
3782508,Control
7169259,Control
2290543,Control
7803412,Control
9274372,Control
690383,Control
2182225,Control
2113091,Control
2061267,Control
2809621,Control
5427647,Control
9183158,Control
3450766,Control
381711,Control
7236151,Control
2122411,Control
3706636,Control
207416,Control
8500291,Control
7905949,Control
2517871,Control
4152488,Control
7318827,Control
4307042,Control
2465843,Control
3021965,Control
6392105,Control
5526019,Control
2469983,Control
9823874,Control
1395331,Control
273258,Control
4487376,Control
572266,Control
4532705,Control
28845,Control
6270947,Control
5162202,Control
